Date,Brand_and_Source,Net Sentiment
2020-01-05,TIK 50D Social Media Sentiment,1.679
2020-01-04,TIK 50D Social Media Sentiment,1.685
2020-01-03,TIK 50D Social Media Sentiment,1.697
2020-01-02,TIK 50D Social Media Sentiment,1.687
2020-01-01,TIK 50D Social Media Sentiment,1.686
2019-12-31,TIK 50D Social Media Sentiment,1.736
2019-12-30,TIK 50D Social Media Sentiment,1.767
2019-12-29,TIK 50D Social Media Sentiment,1.799
2019-12-28,TIK 50D Social Media Sentiment,1.819
2019-12-27,TIK 50D Social Media Sentiment,1.786
2019-12-26,TIK 50D Social Media Sentiment,1.777
2019-12-25,TIK 50D Social Media Sentiment,1.738
2019-12-24,TIK 50D Social Media Sentiment,1.786
2019-12-23,TIK 50D Social Media Sentiment,1.794
2019-12-22,TIK 50D Social Media Sentiment,1.801
2019-12-21,TIK 50D Social Media Sentiment,1.825
2019-12-20,TIK 50D Social Media Sentiment,1.846
2019-12-19,TIK 50D Social Media Sentiment,1.826
2019-12-18,TIK 50D Social Media Sentiment,1.776
2019-12-17,TIK 50D Social Media Sentiment,1.752
2019-12-16,TIK 50D Social Media Sentiment,1.741
2019-12-15,TIK 50D Social Media Sentiment,1.777
2019-12-14,TIK 50D Social Media Sentiment,1.814
2019-12-13,TIK 50D Social Media Sentiment,1.793
2019-12-12,TIK 50D Social Media Sentiment,1.748
2019-12-11,TIK 50D Social Media Sentiment,1.680
2019-12-10,TIK 50D Social Media Sentiment,1.668
2019-12-09,TIK 50D Social Media Sentiment,1.710
2019-12-08,TIK 50D Social Media Sentiment,1.749
2019-12-07,TIK 50D Social Media Sentiment,1.734
2019-12-06,TIK 50D Social Media Sentiment,1.699
2019-12-05,TIK 50D Social Media Sentiment,1.682
2019-12-04,TIK 50D Social Media Sentiment,1.622
2019-12-03,TIK 50D Social Media Sentiment,1.603
2019-12-02,TIK 50D Social Media Sentiment,1.655
2019-12-01,TIK 50D Social Media Sentiment,1.706
2019-11-30,TIK 50D Social Media Sentiment,1.704
2019-11-29,TIK 50D Social Media Sentiment,1.731
2019-11-28,TIK 50D Social Media Sentiment,1.778
2019-11-27,TIK 50D Social Media Sentiment,1.861
2019-11-26,TIK 50D Social Media Sentiment,1.930
2019-11-25,TIK 50D Social Media Sentiment,2.044
2019-11-24,TIK 50D Social Media Sentiment,2.097
2019-11-23,TIK 50D Social Media Sentiment,2.163
2019-11-22,TIK 50D Social Media Sentiment,2.264
2019-11-21,TIK 50D Social Media Sentiment,2.301
2019-11-20,TIK 50D Social Media Sentiment,2.292
2019-11-19,TIK 50D Social Media Sentiment,2.297
2019-11-18,TIK 50D Social Media Sentiment,2.376
2019-11-17,TIK 50D Social Media Sentiment,2.437
2019-11-16,TIK 50D Social Media Sentiment,2.446
2019-11-15,TIK 50D Social Media Sentiment,2.415
2019-11-14,TIK 50D Social Media Sentiment,2.365
2019-11-13,TIK 50D Social Media Sentiment,2.380
2019-11-12,TIK 50D Social Media Sentiment,2.376
2019-11-11,TIK 50D Social Media Sentiment,2.307
2019-11-10,TIK 50D Social Media Sentiment,2.275
2019-11-09,TIK 50D Social Media Sentiment,2.328
2019-11-08,TIK 50D Social Media Sentiment,2.388
2019-11-07,TIK 50D Social Media Sentiment,2.440
2019-11-06,TIK 50D Social Media Sentiment,2.482
2019-11-05,TIK 50D Social Media Sentiment,2.549
2019-11-04,TIK 50D Social Media Sentiment,2.531
2019-11-03,TIK 50D Social Media Sentiment,2.489
2019-11-02,TIK 50D Social Media Sentiment,2.462
2019-11-01,TIK 50D Social Media Sentiment,2.462
2019-10-31,TIK 50D Social Media Sentiment,2.463
2019-10-30,TIK 50D Social Media Sentiment,2.490
2019-10-29,TIK 50D Social Media Sentiment,2.522
2019-10-28,TIK 50D Social Media Sentiment,2.448
2019-10-27,TIK 50D Social Media Sentiment,2.421
2019-10-26,TIK 50D Social Media Sentiment,2.408
2019-10-25,TIK 50D Social Media Sentiment,2.432
2019-10-24,TIK 50D Social Media Sentiment,2.460
2019-10-23,TIK 50D Social Media Sentiment,2.471
2019-10-22,TIK 50D Social Media Sentiment,2.486
2019-10-21,TIK 50D Social Media Sentiment,2.524
2019-10-20,TIK 50D Social Media Sentiment,2.503
2019-10-19,TIK 50D Social Media Sentiment,2.489
2019-10-18,TIK 50D Social Media Sentiment,2.493
2019-10-17,TIK 50D Social Media Sentiment,2.527
2019-10-16,TIK 50D Social Media Sentiment,2.537
2019-10-15,TIK 50D Social Media Sentiment,2.581
2019-10-14,TIK 50D Social Media Sentiment,2.637
2019-10-13,TIK 50D Social Media Sentiment,2.642
2019-10-11,TIK 50D Social Media Sentiment,2.623
2019-10-10,TIK 50D Social Media Sentiment,2.631
2019-10-09,TIK 50D Social Media Sentiment,2.604
2019-10-08,TIK 50D Social Media Sentiment,2.561
2019-10-07,TIK 50D Social Media Sentiment,2.479
2019-10-06,TIK 50D Social Media Sentiment,2.418
2019-10-05,TIK 50D Social Media Sentiment,2.408
2019-10-04,TIK 50D Social Media Sentiment,2.422
2019-10-03,TIK 50D Social Media Sentiment,2.447
2019-10-02,TIK 50D Social Media Sentiment,2.449
2019-10-01,TIK 50D Social Media Sentiment,2.383
2019-09-30,TIK 50D Social Media Sentiment,2.376
2019-09-29,TIK 50D Social Media Sentiment,2.363
2019-09-28,TIK 50D Social Media Sentiment,2.308
2019-09-27,TIK 50D Social Media Sentiment,2.266
2019-09-26,TIK 50D Social Media Sentiment,2.208
2019-09-25,TIK 50D Social Media Sentiment,2.157
2019-09-24,TIK 50D Social Media Sentiment,2.155
2019-09-23,TIK 50D Social Media Sentiment,2.139
2019-09-22,TIK 50D Social Media Sentiment,2.147
2019-09-21,TIK 50D Social Media Sentiment,2.219
2019-09-20,TIK 50D Social Media Sentiment,2.289
2019-09-19,TIK 50D Social Media Sentiment,2.296
2019-09-18,TIK 50D Social Media Sentiment,2.277
2019-09-17,TIK 50D Social Media Sentiment,2.295
2019-09-13,TIK 50D Social Media Sentiment,2.319
2019-09-12,TIK 50D Social Media Sentiment,2.306
2019-09-11,TIK 50D Social Media Sentiment,2.285
2019-09-10,TIK 50D Social Media Sentiment,2.292
2019-09-09,TIK 50D Social Media Sentiment,2.234
2019-09-07,TIK 50D Social Media Sentiment,2.206
2019-09-06,TIK 50D Social Media Sentiment,2.156
2019-09-05,TIK 50D Social Media Sentiment,2.090
2019-09-04,TIK 50D Social Media Sentiment,2.050
2019-09-03,TIK 50D Social Media Sentiment,2.088
2019-09-01,TIK 50D Social Media Sentiment,2.092
2019-08-31,TIK 50D Social Media Sentiment,2.104
2019-08-30,TIK 50D Social Media Sentiment,2.023
2019-08-29,TIK 50D Social Media Sentiment,1.962
2019-08-27,TIK 50D Social Media Sentiment,1.942
2019-08-25,TIK 50D Social Media Sentiment,1.953
2019-08-24,TIK 50D Social Media Sentiment,1.944
2019-08-23,TIK 50D Social Media Sentiment,1.956
2019-08-22,TIK 50D Social Media Sentiment,1.912
2019-08-21,TIK 50D Social Media Sentiment,1.855
2019-08-20,TIK 50D Social Media Sentiment,1.819
2019-08-19,TIK 50D Social Media Sentiment,1.823
2019-08-18,TIK 50D Social Media Sentiment,1.833
2019-08-16,TIK 50D Social Media Sentiment,1.835
2019-08-15,TIK 50D Social Media Sentiment,1.834
2019-08-14,TIK 50D Social Media Sentiment,1.854
2019-08-13,TIK 50D Social Media Sentiment,1.896
2019-08-12,TIK 50D Social Media Sentiment,1.942
2019-08-10,TIK 50D Social Media Sentiment,1.976
2019-08-09,TIK 50D Social Media Sentiment,2.010
2019-08-08,TIK 50D Social Media Sentiment,2.022
2019-08-07,TIK 50D Social Media Sentiment,2.028
2019-08-06,TIK 50D Social Media Sentiment,2.067
2019-08-05,TIK 50D Social Media Sentiment,2.080
2019-08-04,TIK 50D Social Media Sentiment,2.095
2019-08-03,TIK 50D Social Media Sentiment,2.182
2019-08-02,TIK 50D Social Media Sentiment,2.243
2019-08-01,TIK 50D Social Media Sentiment,2.246
2019-07-31,TIK 50D Social Media Sentiment,2.249
2019-07-30,TIK 50D Social Media Sentiment,2.247
2019-07-29,TIK 50D Social Media Sentiment,2.268
2019-07-28,TIK 50D Social Media Sentiment,2.310
2019-07-27,TIK 50D Social Media Sentiment,2.331
2019-07-26,TIK 50D Social Media Sentiment,2.334
2019-07-25,TIK 50D Social Media Sentiment,2.272
2019-07-24,TIK 50D Social Media Sentiment,2.233
2019-07-23,TIK 50D Social Media Sentiment,2.233
2019-07-22,TIK 50D Social Media Sentiment,2.263
2019-07-21,TIK 50D Social Media Sentiment,2.280
2019-07-20,TIK 50D Social Media Sentiment,2.272
2019-07-19,TIK 50D Social Media Sentiment,2.262
2019-07-18,TIK 50D Social Media Sentiment,2.278
2019-07-17,TIK 50D Social Media Sentiment,2.367
2019-07-16,TIK 50D Social Media Sentiment,2.455
2019-07-15,TIK 50D Social Media Sentiment,2.561
2019-07-14,TIK 50D Social Media Sentiment,2.539
2019-07-13,TIK 50D Social Media Sentiment,2.600
2019-07-12,TIK 50D Social Media Sentiment,2.663
2019-07-11,TIK 50D Social Media Sentiment,2.708
2019-07-10,TIK 50D Social Media Sentiment,2.777
2019-07-09,TIK 50D Social Media Sentiment,2.830
2019-07-08,TIK 50D Social Media Sentiment,2.873
2019-07-07,TIK 50D Social Media Sentiment,2.956
2019-07-05,TIK 50D Social Media Sentiment,3.002
2019-07-04,TIK 50D Social Media Sentiment,3.035
2019-07-03,TIK 50D Social Media Sentiment,3.060
2019-07-02,TIK 50D Social Media Sentiment,3.087
2019-07-01,TIK 50D Social Media Sentiment,3.111
2019-06-30,TIK 50D Social Media Sentiment,3.195
2019-06-29,TIK 50D Social Media Sentiment,3.259
2019-06-28,TIK 50D Social Media Sentiment,3.284
2019-06-27,TIK 50D Social Media Sentiment,3.257
2019-06-26,TIK 50D Social Media Sentiment,3.243
2019-06-25,TIK 50D Social Media Sentiment,3.193
2019-06-24,TIK 50D Social Media Sentiment,3.160
2019-06-23,TIK 50D Social Media Sentiment,3.125
2019-06-22,TIK 50D Social Media Sentiment,3.057
2019-06-21,TIK 50D Social Media Sentiment,2.968
2019-06-20,TIK 50D Social Media Sentiment,2.912
2019-06-19,TIK 50D Social Media Sentiment,2.925
2019-06-18,TIK 50D Social Media Sentiment,2.912
2019-06-17,TIK 50D Social Media Sentiment,2.893
2019-06-16,TIK 50D Social Media Sentiment,2.872
2019-06-14,TIK 50D Social Media Sentiment,2.843
2019-06-13,TIK 50D Social Media Sentiment,2.844
2019-06-12,TIK 50D Social Media Sentiment,2.756
2019-06-08,TIK 50D Social Media Sentiment,2.724
2019-06-07,TIK 50D Social Media Sentiment,2.743
2019-06-04,TIK 50D Social Media Sentiment,2.768
2019-06-03,TIK 50D Social Media Sentiment,2.776
2019-06-02,TIK 50D Social Media Sentiment,2.776
2019-06-01,TIK 50D Social Media Sentiment,2.781
2019-05-31,TIK 50D Social Media Sentiment,2.812
2019-05-30,TIK 50D Social Media Sentiment,2.849
2019-05-29,TIK 50D Social Media Sentiment,2.937
2019-05-28,TIK 50D Social Media Sentiment,2.907
2019-05-27,TIK 50D Social Media Sentiment,2.843
2019-05-26,TIK 50D Social Media Sentiment,2.807
2019-05-25,TIK 50D Social Media Sentiment,2.757
2019-05-24,TIK 50D Social Media Sentiment,2.725
2019-05-23,TIK 50D Social Media Sentiment,2.731
2019-05-22,TIK 50D Social Media Sentiment,2.729
2019-05-21,TIK 50D Social Media Sentiment,2.720
2019-05-20,TIK 50D Social Media Sentiment,2.711
2019-05-17,TIK 50D Social Media Sentiment,2.729
2019-05-16,TIK 50D Social Media Sentiment,2.794
2019-05-14,TIK 50D Social Media Sentiment,2.800
2019-05-13,TIK 50D Social Media Sentiment,2.751
2019-05-12,TIK 50D Social Media Sentiment,2.700
2019-05-11,TIK 50D Social Media Sentiment,2.593
2019-05-10,TIK 50D Social Media Sentiment,2.481
2019-05-09,TIK 50D Social Media Sentiment,2.414
2019-05-08,TIK 50D Social Media Sentiment,2.356
2019-05-07,TIK 50D Social Media Sentiment,2.349
2019-05-04,TIK 50D Social Media Sentiment,2.335
2019-05-03,TIK 50D Social Media Sentiment,2.326
2019-05-01,TIK 50D Social Media Sentiment,2.314
2019-04-30,TIK 50D Social Media Sentiment,2.275
2019-04-29,TIK 50D Social Media Sentiment,2.238
2019-04-28,TIK 50D Social Media Sentiment,2.227
2019-04-26,TIK 50D Social Media Sentiment,2.203
2019-04-25,TIK 50D Social Media Sentiment,2.225
2019-04-24,TIK 50D Social Media Sentiment,2.237
2019-04-23,TIK 50D Social Media Sentiment,2.258
2019-04-22,TIK 50D Social Media Sentiment,2.259
2019-04-21,TIK 50D Social Media Sentiment,2.278
2019-04-20,TIK 50D Social Media Sentiment,2.330
2019-04-19,TIK 50D Social Media Sentiment,2.400
2019-04-18,TIK 50D Social Media Sentiment,2.447
2019-04-17,TIK 50D Social Media Sentiment,2.455
2019-04-16,TIK 50D Social Media Sentiment,2.487
2019-04-15,TIK 50D Social Media Sentiment,2.466
2019-04-14,TIK 50D Social Media Sentiment,2.443
2019-04-13,TIK 50D Social Media Sentiment,2.438
2019-04-12,TIK 50D Social Media Sentiment,2.422
2019-04-11,TIK 50D Social Media Sentiment,2.470
2019-04-10,TIK 50D Social Media Sentiment,2.461
2019-04-09,TIK 50D Social Media Sentiment,2.440
2019-04-08,TIK 50D Social Media Sentiment,2.415
2019-04-07,TIK 50D Social Media Sentiment,2.351
2019-04-06,TIK 50D Social Media Sentiment,2.299
2019-04-05,TIK 50D Social Media Sentiment,2.178
2019-04-04,TIK 50D Social Media Sentiment,2.019
2019-04-03,TIK 50D Social Media Sentiment,1.910
2019-04-01,TIK 50D Social Media Sentiment,1.796
2019-03-31,TIK 50D Social Media Sentiment,1.853
2019-03-30,TIK 50D Social Media Sentiment,1.928
2019-03-29,TIK 50D Social Media Sentiment,1.971
2019-03-28,TIK 50D Social Media Sentiment,2.038
2019-03-27,TIK 50D Social Media Sentiment,2.073
2019-03-25,TIK 50D Social Media Sentiment,2.067
2019-03-25,TIK 50D Social Media Sentiment,1.980
2019-03-25,TIK 50D Social Media Sentiment,2.067
2019-03-25,TIK 50D Social Media Sentiment,1.980
2019-03-22,TIK 50D Social Media Sentiment,1.893
2019-03-22,TIK 50D Social Media Sentiment,1.747
2019-03-22,TIK 50D Social Media Sentiment,1.893
2019-03-22,TIK 50D Social Media Sentiment,1.747
2019-03-21,TIK 50D Social Media Sentiment,1.600
2019-03-21,TIK 50D Social Media Sentiment,1.570
2019-03-21,TIK 50D Social Media Sentiment,1.600
2019-03-21,TIK 50D Social Media Sentiment,1.570
